<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AFLT,D,20120816,000000,41.5000000,41.8500000,41.3900000,41.7000000,585800
AFLT,D,20120817,000000,41.8400000,43.9700000,41.5700000,43.6700000,3699200
AFLT,D,20120820,000000,43.7700000,44.5000000,42.5600000,42.7500000,1395100
AFLT,D,20120821,000000,43.0000000,43.7300000,42.8900000,43.5000000,842300
AFLT,D,20120822,000000,43.0300000,43.4800000,42.5800000,43.4700000,371900
AFLT,D,20120823,000000,43.7100000,44.1400000,43.0100000,43.0100000,837200
AFLT,D,20120824,000000,43.0000000,43.3000000,42.5100000,43.0000000,406600
AFLT,D,20120827,000000,43.2400000,43.8600000,42.5500000,43.7500000,963500
AFLT,D,20120828,000000,43.6500000,44.1400000,43.3100000,43.6000000,1805400
AFLT,D,20120829,000000,43.7600000,43.9900000,43.3500000,43.3900000,449100
AFLT,D,20120830,000000,43.3000000,43.4700000,42.6100000,42.6200000,856400
AFLT,D,20120831,000000,42.7800000,42.8300000,42.1300000,42.6000000,407100
AFLT,D,20120903,000000,42.3700000,42.8900000,42.3600000,42.7100000,476200
AFLT,D,20120904,000000,42.6600000,42.7700000,42.4500000,42.6900000,200100
AFLT,D,20120905,000000,42.7000000,42.9900000,42.1800000,42.6000000,926900
AFLT,D,20120906,000000,42.6000000,42.7000000,42.2000000,42.6600000,941500
AFLT,D,20120907,000000,42.7400000,43.4700000,42.6000000,43.3000000,1089600
AFLT,D,20120910,000000,43.4600000,43.6200000,42.9200000,43.4000000,805900
AFLT,D,20120911,000000,43.3900000,43.9800000,43.0600000,43.3900000,838500
AFLT,D,20120912,000000,43.7800000,43.8500000,43.3000000,43.4800000,488300
AFLT,D,20120913,000000,43.5000000,43.5300000,42.9700000,43.3400000,262000
AFLT,D,20120914,000000,43.9200000,45.2200000,43.7200000,45.0000000,4501200
AFLT,D,20120917,000000,44.7500000,45.9700000,44.4200000,44.9500000,1672600
AFLT,D,20120918,000000,44.8600000,45.5300000,44.5700000,44.7000000,767600
AFLT,D,20120919,000000,44.9600000,45.6400000,44.0100000,44.4800000,1150400
AFLT,D,20120920,000000,44.2400000,45.1000000,44.0800000,45.0100000,533300
AFLT,D,20120921,000000,45.1200000,45.4500000,43.7500000,43.9900000,1119500
AFLT,D,20120924,000000,43.3600000,43.9900000,43.1600000,43.5700000,546100
AFLT,D,20120925,000000,43.6400000,43.9100000,43.3700000,43.4500000,1122200
AFLT,D,20120926,000000,43.1200000,43.7900000,42.6000000,42.7500000,1128500
AFLT,D,20120927,000000,43.3000000,43.7900000,42.8100000,43.2000000,736600
AFLT,D,20120928,000000,43.7000000,43.7700000,43.0000000,43.4500000,598600
AFLT,D,20121001,000000,43.0400000,43.9900000,43.0000000,43.8000000,1932600
AFLT,D,20121002,000000,43.5100000,43.7500000,43.2200000,43.3600000,997000
AFLT,D,20121003,000000,43.4200000,45.2800000,43.1200000,43.5700000,7886500
AFLT,D,20121004,000000,43.8500000,44.0400000,43.0500000,43.2600000,997100
AFLT,D,20121005,000000,43.4000000,43.9700000,43.2700000,43.4400000,1084100
AFLT,D,20121008,000000,43.2000000,43.4000000,42.9900000,43.3500000,3118300
AFLT,D,20121009,000000,43.4700000,43.9800000,43.1200000,43.1700000,1020500
AFLT,D,20121010,000000,42.9700000,43.3800000,42.9400000,43.2500000,719100
AFLT,D,20121011,000000,43.2700000,43.3800000,43.0600000,43.2600000,258800
AFLT,D,20121012,000000,43.2600000,43.3400000,42.6800000,43.1000000,658600
AFLT,D,20121015,000000,43.1000000,43.2900000,42.3000000,42.3500000,1273200
AFLT,D,20121016,000000,42.4400000,42.7800000,42.0000000,42.5000000,949000
AFLT,D,20121017,000000,42.7700000,43.1400000,42.3400000,42.7800000,1127400
AFLT,D,20121018,000000,42.7900000,43.0000000,42.4000000,42.4200000,891400
AFLT,D,20121019,000000,42.3600000,42.6500000,42.1900000,42.2500000,561700
AFLT,D,20121022,000000,41.9700000,42.3500000,41.5700000,42.0700000,1898500
AFLT,D,20121023,000000,42.0700000,42.4700000,40.3800000,40.5700000,1995100
AFLT,D,20121024,000000,40.7900000,40.9700000,39.9200000,40.0100000,1255600
AFLT,D,20121025,000000,40.2500000,40.4200000,40.0200000,40.2500000,543900
AFLT,D,20121026,000000,40.0100000,40.1700000,38.9000000,39.5600000,5125400
AFLT,D,20121029,000000,39.2600000,39.5600000,38.9600000,39.4100000,750400
AFLT,D,20121030,000000,39.2000000,39.5700000,38.7100000,38.9000000,773900
AFLT,D,20121031,000000,38.9900000,40.7700000,38.5600000,39.9100000,2130800
AFLT,D,20121101,000000,40.3100000,40.6900000,39.7400000,40.4700000,1582500
AFLT,D,20121102,000000,40.7800000,40.8600000,40.3000000,40.5000000,549200
AFLT,D,20121106,000000,40.2300000,41.6900000,39.9100000,41.5000000,1607800
AFLT,D,20121107,000000,41.5500000,43.2900000,41.3000000,41.7800000,7062300
AFLT,D,20121108,000000,40.9900000,41.4400000,40.8000000,41.3200000,2244600
AFLT,D,20121109,000000,41.3200000,41.4800000,40.3000000,40.7000000,2133300
AFLT,D,20121112,000000,40.9800000,41.1900000,40.3200000,40.7100000,1077300
AFLT,D,20121113,000000,40.6500000,40.7100000,39.5000000,39.7400000,933100
AFLT,D,20121114,000000,39.9900000,41.8000000,39.8100000,40.9900000,2074500
AFLT,D,20121115,000000,41.2100000,41.8800000,40.9000000,41.8700000,904100
AFLT,D,20121116,000000,41.5500000,42.5000000,41.5100000,42.3900000,627900
AFLT,D,20121119,000000,42.7000000,42.7000000,42.0500000,42.3000000,564700
AFLT,D,20121120,000000,42.1100000,42.3000000,41.6300000,41.9800000,569700
AFLT,D,20121121,000000,41.8900000,42.2500000,41.4600000,42.1600000,1123600
AFLT,D,20121122,000000,42.1900000,43.0400000,42.1100000,42.5500000,1876400
AFLT,D,20121123,000000,42.9800000,43.1000000,42.4900000,42.8900000,775300
AFLT,D,20121126,000000,42.5200000,43.2300000,42.2000000,42.5700000,1328500
AFLT,D,20121127,000000,42.7400000,43.1200000,42.4600000,42.9600000,975100
AFLT,D,20121128,000000,42.8600000,42.9800000,42.1400000,42.4000000,493600
AFLT,D,20121129,000000,42.5300000,42.7900000,42.3300000,42.7500000,689300
AFLT,D,20121130,000000,42.4600000,43.1000000,42.4000000,42.8600000,1483200
AFLT,D,20121203,000000,42.8600000,43.4100000,42.6800000,42.9900000,1645900
AFLT,D,20121204,000000,42.8200000,43.6800000,42.8200000,43.1000000,1013500
AFLT,D,20121205,000000,43.1000000,43.8000000,43.1000000,43.7200000,2541700
AFLT,D,20121206,000000,43.7600000,43.7800000,43.3200000,43.3200000,648600
AFLT,D,20121207,000000,43.6600000,43.6800000,42.8000000,42.9000000,1184700
AFLT,D,20121210,000000,43.0500000,43.2800000,42.8300000,43.1500000,429000
AFLT,D,20121211,000000,43.0100000,43.5000000,42.3800000,43.5000000,1038800
AFLT,D,20121212,000000,43.4900000,43.7500000,43.1400000,43.4700000,2443300
AFLT,D,20121213,000000,43.5000000,43.8600000,43.2000000,43.3900000,3282500
AFLT,D,20121214,000000,43.2700000,43.7000000,43.2000000,43.5700000,1930600
AFLT,D,20121217,000000,43.5300000,43.6500000,43.2500000,43.5300000,435700
AFLT,D,20121218,000000,43.3200000,43.7000000,43.0500000,43.2200000,2972300
AFLT,D,20121219,000000,43.4700000,43.4700000,42.8500000,43.0700000,1012900
AFLT,D,20121220,000000,42.8000000,42.9900000,41.8700000,42.6000000,2624200
AFLT,D,20121221,000000,42.1800000,43.0900000,41.9000000,42.9900000,3024400
AFLT,D,20121224,000000,43.0100000,43.1000000,42.6100000,42.9900000,745000
AFLT,D,20121225,000000,42.9600000,43.0000000,42.4200000,42.9600000,774000
AFLT,D,20121226,000000,42.8700000,43.7000000,42.6600000,43.2500000,1088000
AFLT,D,20121227,000000,43.2800000,44.5000000,43.0400000,43.7000000,3692100
AFLT,D,20121228,000000,44.0000000,47.0000000,43.5100000,44.9900000,12517100
AFLT,D,20130108,000000,45.7700000,46.9800000,44.7500000,46.2200000,1143300
AFLT,D,20130109,000000,46.0200000,47.8400000,46.0100000,47.1900000,3610700
AFLT,D,20130110,000000,47.4500000,47.4800000,46.7100000,47.1600000,2249200
AFLT,D,20130111,000000,46.7700000,48.2300000,46.6100000,48.0000000,7447800
AFLT,D,20130114,000000,48.1300000,50.0000000,47.7500000,49.5300000,6892000
AFLT,D,20130115,000000,49.3200000,50.6600000,49.2500000,49.4500000,6520300
AFLT,D,20130116,000000,49.2500000,49.6800000,48.1600000,48.3400000,3212500
AFLT,D,20130117,000000,48.4500000,49.9800000,48.1500000,49.8400000,2973400
AFLT,D,20130118,000000,49.9600000,50.3400000,49.8000000,49.8800000,3822500
AFLT,D,20130121,000000,50.0000000,50.7500000,49.8400000,50.5500000,4176500
AFLT,D,20130122,000000,50.3000000,52.3800000,50.1400000,51.6000000,4026600
AFLT,D,20130123,000000,51.6100000,52.9900000,51.6000000,52.6500000,3036900
AFLT,D,20130124,000000,52.4000000,53.2900000,52.0200000,52.8800000,1627000
AFLT,D,20130125,000000,52.9900000,53.9200000,52.8900000,53.3000000,1898400
AFLT,D,20130128,000000,53.3400000,54.2900000,52.6600000,53.3000000,3372300
AFLT,D,20130129,000000,53.2900000,53.3800000,50.8300000,51.6900000,3686100
AFLT,D,20130130,000000,52.0000000,52.7000000,51.1000000,52.2200000,2970300
AFLT,D,20130131,000000,52.1300000,54.1800000,51.9600000,53.5500000,3958000
AFLT,D,20130201,000000,53.5000000,54.3500000,52.6400000,53.8000000,3143300
AFLT,D,20130204,000000,53.9900000,53.9900000,51.5500000,52.6500000,3200000
AFLT,D,20130205,000000,51.9900000,53.6800000,51.7900000,53.3700000,1956200
AFLT,D,20130206,000000,53.7200000,54.6400000,53.4700000,54.0700000,2557900
AFLT,D,20130207,000000,54.2400000,56.1000000,54.2400000,55.8200000,5643700
AFLT,D,20130208,000000,55.9000000,56.9000000,55.0700000,55.9000000,4633400
AFLT,D,20130211,000000,56.1000000,56.4300000,55.1100000,55.7200000,1055700
AFLT,D,20130212,000000,55.7900000,55.9700000,54.5800000,55.0800000,1025200
AFLT,D,20130213,000000,55.2500000,57.3700000,54.8300000,57.1000000,3347600
AFLT,D,20130214,000000,57.0000000,58.1600000,56.7000000,57.0100000,3996000
AFLT,D,20130215,000000,56.9200000,59.7700000,56.8400000,58.7000000,6093200
AFLT,D,20130218,000000,58.7000000,59.8000000,56.6000000,58.7000000,2020800
AFLT,D,20130219,000000,58.1100000,58.9000000,57.0100000,57.4900000,1536300
AFLT,D,20130220,000000,57.5000000,58.1700000,55.7200000,55.7200000,2258200
AFLT,D,20130221,000000,55.5100000,55.9900000,54.7800000,55.7800000,2145200
AFLT,D,20130222,000000,56.0000000,56.5500000,55.2500000,55.3000000,1628300
AFLT,D,20130225,000000,55.4900000,55.8100000,54.8000000,55.1900000,757000
AFLT,D,20130226,000000,54.5900000,55.0000000,53.5000000,54.2500000,1191700
AFLT,D,20130227,000000,53.9900000,54.5800000,53.0500000,53.7700000,1044900
AFLT,D,20130228,000000,54.2000000,54.3300000,52.8100000,53.0000000,1201400
AFLT,D,20130301,000000,52.9600000,52.9800000,50.8100000,52.4200000,2887500
AFLT,D,20130304,000000,51.6500000,52.9800000,51.6100000,52.6000000,770500
AFLT,D,20130305,000000,52.9700000,55.1000000,52.7000000,55.0000000,3628700
AFLT,D,20130306,000000,55.3800000,56.0600000,54.7300000,55.8900000,3679000
AFLT,D,20130307,000000,56.1900000,56.3100000,55.1200000,56.1000000,1500700
AFLT,D,20130311,000000,56.3300000,56.8000000,55.8000000,56.3000000,2454800
AFLT,D,20130312,000000,56.1000000,56.7500000,55.6000000,56.6000000,2533300
AFLT,D,20130313,000000,56.3400000,57.8300000,56.0300000,56.5800000,4039300
AFLT,D,20130314,000000,56.0700000,56.7600000,56.0700000,56.1500000,1160000
AFLT,D,20130315,000000,56.3000000,56.9800000,54.1000000,54.3900000,2598000
AFLT,D,20130318,000000,53.3000000,54.9300000,52.8000000,54.2500000,924400
AFLT,D,20130319,000000,54.1800000,55.0400000,53.5000000,54.2500000,579400
AFLT,D,20130320,000000,53.9900000,54.6600000,53.0600000,53.8500000,1389100
AFLT,D,20130321,000000,53.9900000,54.5100000,53.7900000,54.2000000,1547300
AFLT,D,20130322,000000,53.7600000,54.3400000,52.1100000,52.5000000,904900
AFLT,D,20130325,000000,53.0000000,53.4900000,50.3300000,51.1100000,1644600
AFLT,D,20130326,000000,51.3200000,51.8000000,49.2100000,50.0100000,2794200
AFLT,D,20130327,000000,50.5100000,50.8000000,49.8000000,50.2500000,1041700
AFLT,D,20130328,000000,50.0300000,53.4300000,50.0200000,52.1700000,2309100
AFLT,D,20130329,000000,52.6600000,54.0000000,52.5000000,52.9900000,2391000
AFLT,D,20130401,000000,52.8900000,53.0900000,51.3200000,52.0800000,1236900
AFLT,D,20130402,000000,52.1700000,52.4700000,50.6200000,52.0400000,1659500
AFLT,D,20130403,000000,52.1000000,52.9400000,51.7400000,52.6500000,1669400
AFLT,D,20130404,000000,52.3400000,54.3500000,52.0500000,54.0600000,2911700
AFLT,D,20130405,000000,54.1000000,54.9900000,53.5000000,54.8000000,3060000
AFLT,D,20130408,000000,55.0000000,55.3300000,53.1200000,53.7500000,1938800
AFLT,D,20130409,000000,53.9900000,55.0000000,52.8300000,53.0000000,1604700
AFLT,D,20130410,000000,53.6000000,53.7500000,52.7000000,53.3200000,1866900
AFLT,D,20130411,000000,53.5500000,54.5900000,51.8100000,52.0500000,1438300
AFLT,D,20130412,000000,52.1500000,52.4700000,51.0500000,52.3000000,883800
AFLT,D,20130415,000000,51.7300000,51.9900000,50.0200000,50.1800000,1220600
AFLT,D,20130416,000000,50.0000000,50.5100000,49.0400000,49.9800000,1836900
AFLT,D,20130417,000000,50.1300000,50.5000000,49.3000000,50.2100000,1305000
AFLT,D,20130418,000000,50.2800000,52.4700000,49.8300000,52.4700000,1896100
AFLT,D,20130419,000000,52.4500000,54.0400000,52.4500000,52.5100000,1379800
AFLT,D,20130422,000000,53.0000000,53.7400000,51.5500000,51.7800000,977300
AFLT,D,20130423,000000,51.6800000,52.4800000,51.1500000,52.0800000,1100500
AFLT,D,20130424,000000,52.5100000,53.9900000,52.3900000,53.2800000,2489600
AFLT,D,20130425,000000,53.4700000,53.8800000,52.4500000,52.9300000,966300
AFLT,D,20130426,000000,52.9600000,53.3300000,51.5500000,52.7000000,1158200
AFLT,D,20130429,000000,52.2200000,53.1400000,52.2200000,52.8100000,412700
AFLT,D,20130430,000000,52.6200000,53.9900000,52.0500000,53.9000000,2285000
AFLT,D,20130502,000000,53.0000000,53.9500000,52.7100000,53.2800000,426100
AFLT,D,20130503,000000,53.4000000,53.6600000,52.8100000,53.0000000,337200
AFLT,D,20130506,000000,53.4900000,53.4900000,52.5000000,52.8500000,1677500
AFLT,D,20130507,000000,52.8300000,53.1900000,52.4800000,52.4900000,640800
AFLT,D,20130508,000000,52.1100000,52.9400000,51.3100000,51.8900000,1238100
AFLT,D,20130510,000000,51.8700000,51.9900000,51.3100000,51.7000000,225200
AFLT,D,20130513,000000,51.3500000,51.6100000,50.2000000,51.0400000,1400800
AFLT,D,20130514,000000,50.7100000,51.7700000,50.1000000,50.1500000,1472500
AFLT,D,20130515,000000,50.4800000,50.6600000,50.0100000,50.5500000,774800
AFLT,D,20130516,000000,50.5100000,51.2000000,50.0000000,50.2500000,1573800
AFLT,D,20130517,000000,50.2500000,50.4700000,49.5600000,50.2200000,817600
AFLT,D,20130520,000000,50.3900000,50.8800000,49.5000000,49.6600000,1284400
AFLT,D,20130521,000000,49.6600000,51.6300000,49.5600000,51.5900000,1760800
AFLT,D,20130522,000000,51.5000000,52.6300000,51.1200000,52.6000000,1762300
AFLT,D,20130523,000000,51.7100000,51.7100000,48.8200000,49.0000000,2539500
AFLT,D,20130524,000000,49.2500000,50.5000000,49.0300000,50.1000000,1693900
AFLT,D,20130527,000000,50.2200000,50.6500000,50.0500000,50.5500000,718300
AFLT,D,20130528,000000,50.5600000,52.3200000,50.3000000,52.0400000,1989000
AFLT,D,20130529,000000,51.8000000,52.3000000,51.0300000,51.1500000,2537300
AFLT,D,20130530,000000,50.9100000,51.9900000,50.5600000,51.6000000,932000
AFLT,D,20130531,000000,52.0000000,52.3000000,51.1000000,52.3000000,1977000
AFLT,D,20130603,000000,51.7300000,51.9900000,50.4000000,50.5000000,1079900
AFLT,D,20130604,000000,50.9600000,52.3400000,50.5400000,51.9900000,2035500
AFLT,D,20130605,000000,51.8000000,52.1700000,51.4900000,52.0900000,799700
AFLT,D,20130606,000000,51.9500000,52.4600000,51.6100000,52.4500000,727700
AFLT,D,20130607,000000,52.4000000,53.5000000,52.2600000,53.4700000,2704900
AFLT,D,20130610,000000,53.0200000,53.9000000,52.1100000,52.6300000,739500
AFLT,D,20130611,000000,52.3000000,52.4100000,50.1100000,50.8000000,1394600
AFLT,D,20130613,000000,50.0000000,51.9600000,49.6800000,51.2500000,2475900
AFLT,D,20130614,000000,51.4000000,53.5000000,51.3500000,53.4600000,2248900
AFLT,D,20130617,000000,53.2000000,54.8800000,53.0700000,53.6100000,1843400
AFLT,D,20130618,000000,53.6100000,54.5900000,53.4900000,54.3000000,1023400
AFLT,D,20130619,000000,54.1400000,54.8400000,53.5000000,54.4000000,717200
AFLT,D,20130620,000000,53.6100000,54.1800000,52.1500000,52.5500000,1271600
AFLT,D,20130621,000000,52.5000000,54.3800000,52.3400000,54.3500000,904500
AFLT,D,20130624,000000,53.9900000,55.5000000,53.0200000,53.4100000,962500
AFLT,D,20130625,000000,53.7700000,54.9600000,53.1000000,54.2400000,622600
AFLT,D,20130626,000000,53.9600000,55.3000000,53.9300000,55.3000000,1269600
AFLT,D,20130627,000000,55.2200000,56.1500000,54.6300000,56.1500000,3138500
AFLT,D,20130628,000000,56.0600000,56.8600000,55.8700000,56.7000000,1557600
AFLT,D,20130701,000000,56.3000000,56.7700000,55.0100000,55.7000000,941600
AFLT,D,20130702,000000,55.9900000,58.6500000,55.7500000,58.0000000,5339300
AFLT,D,20130703,000000,57.6900000,59.0000000,57.5100000,57.8600000,2333800
AFLT,D,20130704,000000,57.8000000,58.6000000,57.8000000,58.2200000,525700
AFLT,D,20130705,000000,58.1900000,58.6000000,57.7000000,58.0500000,1819600
AFLT,D,20130708,000000,58.1100000,59.4900000,57.6000000,58.9700000,1653800
AFLT,D,20130709,000000,59.1800000,59.6900000,58.7700000,58.8900000,437000
AFLT,D,20130710,000000,59.1800000,59.2500000,58.2000000,58.6300000,653400
AFLT,D,20130711,000000,59.1900000,59.4000000,57.6000000,58.0800000,861300
AFLT,D,20130712,000000,58.3000000,58.6900000,56.8600000,57.9000000,2457200
AFLT,D,20130715,000000,58.1800000,59.8900000,58.0000000,58.5900000,1852500
AFLT,D,20130716,000000,58.8000000,59.4200000,57.5700000,57.8000000,1189100
AFLT,D,20130717,000000,57.8900000,58.1900000,57.3400000,57.7100000,975700
AFLT,D,20130718,000000,57.7200000,57.9000000,56.1400000,57.5500000,1338900
AFLT,D,20130719,000000,57.5500000,57.5500000,56.5600000,57.0300000,432800
AFLT,D,20130722,000000,56.7600000,57.4300000,56.7000000,56.9900000,1046500
AFLT,D,20130723,000000,57.1200000,57.1200000,56.2900000,56.6500000,715300
AFLT,D,20130724,000000,56.8900000,56.9000000,54.8500000,55.4900000,1634000
AFLT,D,20130725,000000,55.4900000,55.9400000,54.4400000,55.0700000,857800
AFLT,D,20130726,000000,55.1800000,55.4600000,54.6100000,55.1100000,814600
AFLT,D,20130729,000000,55.0000000,56.3900000,54.6100000,56.0000000,1348900
AFLT,D,20130730,000000,56.2600000,57.0000000,55.5300000,56.4100000,1603500
AFLT,D,20130731,000000,56.4000000,57.3600000,56.0200000,57.3600000,1863100
AFLT,D,20130801,000000,57.4000000,58.8700000,57.3800000,58.4000000,998100
AFLT,D,20130802,000000,58.2400000,58.5000000,57.0100000,57.0100000,341700
AFLT,D,20130805,000000,57.5500000,57.5500000,55.7100000,56.1300000,637800
AFLT,D,20130806,000000,56.1000000,56.6300000,55.7500000,56.0000000,542800
AFLT,D,20130807,000000,56.0000000,56.2900000,54.7000000,55.3900000,368000
AFLT,D,20130808,000000,55.4100000,56.5500000,53.7300000,56.0000000,2118200
AFLT,D,20130809,000000,56.1400000,56.1400000,55.5300000,55.9600000,346600
AFLT,D,20130812,000000,56.2100000,57.3900000,55.7100000,56.5000000,699700
AFLT,D,20130813,000000,56.7500000,57.2000000,56.3300000,56.5100000,508500
AFLT,D,20130814,000000,56.7900000,57.2000000,56.0000000,56.1000000,511400
AFLT,D,20130815,000000,56.1800000,56.1800000,55.1100000,55.2200000,604800
AFLT,D,20130816,000000,55.1000000,55.6500000,53.7000000,53.9100000,808600
AFLT,D,20130819,000000,53.9200000,55.1000000,53.3300000,54.1900000,655800
AFLT,D,20130820,000000,54.0200000,54.0200000,53.2100000,53.9700000,470100
AFLT,D,20130821,000000,54.1700000,54.2000000,52.4800000,52.8600000,756800
AFLT,D,20130822,000000,52.7000000,53.8600000,51.4300000,53.8500000,3456400
AFLT,D,20130823,000000,53.9900000,54.7500000,53.5300000,54.0000000,1034000
AFLT,D,20130826,000000,54.2800000,54.6600000,52.5900000,53.6000000,837800
AFLT,D,20130827,000000,53.1300000,53.4600000,52.5300000,52.6100000,920400
AFLT,D,20130828,000000,52.4500000,52.4500000,51.8000000,52.1700000,1575800
AFLT,D,20130829,000000,51.9700000,52.4000000,50.1700000,50.5100000,2842700
AFLT,D,20130830,000000,50.5600000,51.2400000,47.8300000,48.8200000,5434300
AFLT,D,20130902,000000,49.3300000,49.8800000,48.5000000,48.5000000,1811600
AFLT,D,20130903,000000,48.7000000,49.1900000,47.5300000,47.7100000,1794300
AFLT,D,20130904,000000,47.7100000,47.7400000,46.4400000,47.7400000,4012100
AFLT,D,20130905,000000,47.7300000,49.4000000,47.5600000,49.3800000,3264900
AFLT,D,20130906,000000,49.4400000,49.7800000,48.6100000,49.4700000,2203500
AFLT,D,20130909,000000,49.5000000,50.3300000,49.3700000,50.1000000,2144000
AFLT,D,20130910,000000,50.4500000,51.2500000,50.1100000,50.7700000,1921200
AFLT,D,20130911,000000,50.8500000,51.7500000,50.7200000,51.5100000,1925600
AFLT,D,20130912,000000,51.3900000,51.7400000,50.7300000,51.1000000,949800
AFLT,D,20130913,000000,50.9200000,51.5800000,50.7500000,51.2400000,757600
AFLT,D,20130916,000000,51.5000000,53.3800000,51.2800000,52.8700000,2985200
AFLT,D,20130917,000000,52.7100000,54.4900000,52.5500000,53.9000000,2622100
AFLT,D,20130918,000000,54.0800000,54.7900000,53.5000000,53.5200000,1978900
AFLT,D,20130919,000000,54.0800000,54.8700000,53.6000000,54.3300000,3027800
AFLT,D,20130920,000000,54.2600000,54.9700000,53.9100000,54.9700000,1986100
AFLT,D,20130923,000000,54.9000000,55.9500000,54.4300000,54.9600000,2220500
AFLT,D,20130924,000000,54.8000000,55.3600000,54.2500000,54.7800000,1139900
AFLT,D,20130925,000000,54.5900000,55.4000000,54.1000000,55.4000000,2116300
AFLT,D,20130926,000000,55.3900000,55.7400000,54.1000000,54.2700000,1151400
AFLT,D,20130927,000000,54.2400000,54.9100000,54.1400000,54.6400000,887800
AFLT,D,20130930,000000,54.2200000,54.5000000,54.0100000,54.4400000,703900
AFLT,D,20131001,000000,54.4200000,55.9000000,54.2500000,55.3500000,2145300
AFLT,D,20131002,000000,55.2000000,55.4700000,54.5500000,54.5600000,594900
AFLT,D,20131003,000000,54.6200000,55.4000000,54.6000000,55.2500000,973400
AFLT,D,20131004,000000,55.2500000,55.3300000,54.5000000,55.2000000,488100
AFLT,D,20131007,000000,55.1600000,55.3000000,54.8900000,55.2000000,295100
AFLT,D,20131008,000000,55.2200000,55.5800000,54.7500000,55.1400000,1806400
AFLT,D,20131009,000000,55.1500000,55.2500000,54.6500000,55.0000000,918600
AFLT,D,20131010,000000,54.9900000,55.4900000,54.9000000,55.1700000,1895700
AFLT,D,20131011,000000,55.2400000,55.6000000,54.9300000,55.0500000,6381800
AFLT,D,20131014,000000,54.9000000,55.6100000,54.6900000,55.2900000,1857400
AFLT,D,20131015,000000,55.3900000,55.7800000,54.5800000,55.2000000,4458600
AFLT,D,20131016,000000,55.0200000,55.4000000,55.0200000,55.2900000,1224800
AFLT,D,20131017,000000,55.3000000,55.4000000,55.2000000,55.3100000,1966400
AFLT,D,20131018,000000,55.5100000,55.8100000,55.2200000,55.4100000,4115100
AFLT,D,20131021,000000,55.3400000,55.7000000,54.5700000,55.5000000,1546100
AFLT,D,20131022,000000,55.4500000,56.9500000,55.2500000,55.6800000,4893700
AFLT,D,20131023,000000,55.8000000,56.3900000,55.4800000,56.0500000,3357100
AFLT,D,20131024,000000,56.1300000,57.1900000,55.5000000,57.1400000,3702400
AFLT,D,20131025,000000,57.1000000,57.5000000,56.8700000,57.0200000,1672400
AFLT,D,20131028,000000,57.4200000,57.5900000,56.8100000,57.1800000,719700
AFLT,D,20131029,000000,57.2800000,58.8100000,57.0800000,57.6000000,4912100
AFLT,D,20131030,000000,58.1100000,58.6600000,56.6800000,56.8900000,3873000
AFLT,D,20131031,000000,56.4900000,57.4300000,55.6100000,57.4000000,2742200
AFLT,D,20131101,000000,57.4300000,57.7500000,56.6400000,57.3800000,2286200
AFLT,D,20131105,000000,57.5000000,57.5000000,56.8000000,56.8500000,729000
AFLT,D,20131106,000000,56.8500000,57.4600000,56.5000000,57.4000000,1320100
AFLT,D,20131107,000000,57.3100000,58.4500000,56.9200000,58.4500000,2092200
AFLT,D,20131108,000000,57.6800000,58.1100000,56.9100000,57.1000000,1294400
AFLT,D,20131111,000000,57.2200000,57.8300000,56.6800000,57.4700000,1256600
AFLT,D,20131112,000000,57.4900000,57.9100000,57.2900000,57.8800000,886600
AFLT,D,20131113,000000,57.5000000,58.8500000,57.3200000,57.8300000,2882100
AFLT,D,20131114,000000,58.2500000,60.1600000,57.7400000,59.5100000,1792900
AFLT,D,20131115,000000,60.1000000,60.4700000,59.5100000,59.8800000,1282700
AFLT,D,20131118,000000,59.9200000,60.3500000,59.4700000,59.8100000,949600
AFLT,D,20131119,000000,59.8000000,60.1800000,58.2600000,58.6800000,1304400
AFLT,D,20131120,000000,58.3700000,58.5500000,57.4600000,57.6000000,1299800
AFLT,D,20131121,000000,57.9600000,57.9600000,56.3800000,57.7800000,1271500
AFLT,D,20131122,000000,57.7900000,58.6300000,57.7900000,58.2900000,1151400
AFLT,D,20131125,000000,58.5500000,59.1900000,58.1500000,58.2600000,829100
AFLT,D,20131126,000000,58.1600000,58.3600000,57.2600000,57.5700000,2121700
AFLT,D,20131127,000000,57.7800000,58.1100000,56.7000000,57.1900000,2263400
AFLT,D,20131128,000000,57.3200000,58.5000000,57.3200000,58.4400000,1291100
AFLT,D,20131129,000000,58.2700000,60.5000000,58.1900000,60.4200000,2252200
AFLT,D,20131202,000000,60.0500000,64.7400000,60.0500000,62.6900000,4902900
AFLT,D,20131203,000000,62.8000000,63.9200000,60.6100000,63.1200000,3148500
AFLT,D,20131204,000000,62.7500000,67.4900000,62.4800000,67.4600000,10379400
AFLT,D,20131205,000000,67.0200000,69.0000000,66.2100000,66.7200000,3711900
AFLT,D,20131206,000000,66.7500000,68.8000000,66.4000000,68.8000000,6571700
AFLT,D,20131209,000000,68.6300000,72.4800000,68.5200000,72.4800000,6876900
AFLT,D,20131210,000000,72.4500000,74.4000000,71.2000000,74.1000000,4563300
AFLT,D,20131211,000000,74.0000000,74.3400000,72.8200000,73.0900000,3240300
AFLT,D,20131212,000000,72.5900000,74.0000000,71.3000000,73.6500000,3568000
